Epoch,Train Loss,Test Loss
0,0.3515055427500776,0.03113462419899496
1,0.03012330522889304,0.02858468874439984
2,0.027725117961407978,0.02667305177590817
3,0.026071605613361165,0.02520191065548286
4,0.025235716121348662,0.02454773229681934
5,0.024703040205003437,0.024132466401152446
6,0.02437461812296832,0.023892991672979653
7,0.024207427589138717,0.024130397570806563
8,0.02411918380759862,0.023772293906780984
9,0.024061291026059632,0.023627916646265096
10,0.02402223176883671,0.0236624647485258
11,0.02399901982571805,0.023664724758346748
12,0.023977255716406874,0.0236808514307945
13,0.023964997094202644,0.02359562209451044
14,0.023952538171362232,0.0236497050785298
15,0.023940292492319517,0.023499610488182533
16,0.02392485146094819,0.023593165245417637
17,0.023922835241524852,0.023586822025845722
18,0.02391050003902238,0.023490826402200217
19,0.02390496648527976,0.023597374141594872
20,0.023893724335671034,0.02349968152727888
21,0.023893792843522513,0.023472623704339682
22,0.023881904502346972,0.02344794737027331
23,0.02387613112581921,0.02356195056201668
24,0.02386674606630792,0.023503561980169667
25,0.023860644504079515,0.02348878616752704
26,0.023857211308641168,0.023560455061845096
27,0.02385088285762559,0.023454446911858898
28,0.023833098906788027,0.023608488097385603
29,0.023828992403126213,0.023462427875486795
30,0.02382134641228055,0.02340669687017515
31,0.023811274978266947,0.02342860098566179
32,0.02381157570570014,0.023572085567045268
33,0.02380440790497715,0.023395999413508502
34,0.023799623020862522,0.023569865061155996
35,0.023793821115570556,0.0234323666570015
36,0.023786458485128042,0.023399087367339526
37,0.02378702095430227,0.02342782730551069
38,0.023779509661159513,0.0233541455839458
39,0.02377413101378723,0.02354617389654692
